time,x,y,yaw,speed,steering,lap_id,trial_id,lap_time,collision,collision_count,collision_x,collision_y,min_lidar_range
43.1185,8.68357,5.12472,0,14.9,-0.273043,3,9,11.9471,0,8,8.40697,5.13845,0.13129
43.1233,8.68404,5.12472,0,14.9,-0.273043,3,9,11.9519,0,8,8.40697,5.13845,0.13129
43.1283,8.68404,5.12472,0,14.9,-0.273071,3,9,11.9568,0,8,8.40697,5.13845,0.121235
43.1317,8.68452,5.12472,-0.00040996,14.9,-0.273071,3,9,11.9603,0,8,8.40697,5.13845,0.120862
43.1342,8.68452,5.12472,-0.00040996,14.9,-0.273071,3,9,11.9628,0,8,8.40697,5.13845,0.120862
43.1383,8.68452,5.12472,-0.00040996,14.9,-0.273062,3,9,11.9669,0,8,8.40697,5.13845,0.120862
43.1423,8.68595,5.12472,0,14.9,-0.273062,3,9,11.9709,0,8,8.40697,5.13845,0.120862
43.1463,8.68595,5.12472,0,14.9,-0.273062,3,9,11.9749,0,8,8.40697,5.13845,0.127286
43.1527,8.68642,5.12472,0,14.9,-0.273184,3,9,11.9813,0,8,8.40697,5.13845,0.127286
43.1558,8.68642,5.12472,0,14.9,-0.273212,3,9,11.9843,0,8,8.40697,5.13845,0.126219
43.1588,8.68642,5.12472,0,14.9,-0.273212,3,9,11.9873,0,8,8.40697,5.13845,0.126219
43.1622,8.6869,5.12472,-0.000393403,14.9,-0.273212,3,9,11.9908,0,8,8.40697,5.13845,0.122055
43.1663,8.6869,5.12472,-0.000393403,14.9,-0.273212,3,9,11.9948,0,8,8.40697,5.13845,0.122055
43.1712,8.68832,5.12472,0,14.9,-0.273204,3,9,11.9998,0,8,8.40697,5.13845,0.122055
43.1742,8.68832,5.12472,0,14.9,-0.273204,3,9,12.0027,0,8,8.40697,5.13845,0.1229
43.1782,8.68832,5.12472,0,14.9,-0.273324,3,9,12.0068,0,8,8.40697,5.13845,0.1229
43.1822,8.6888,5.12472,0,14.9,-0.273324,3,9,12.0107,0,8,8.40697,5.13845,0.1229
43.1866,8.6888,5.12472,0,14.9,-0.273324,3,9,12.0151,0,8,8.40697,5.13845,0.130148
43.1917,8.68927,5.12472,0,14.9,-0.273352,3,9,12.0202,0,8,8.40697,5.13845,0.123955
43.1941,8.68927,5.12472,0,14.9,-0.273352,3,9,12.0226,0,8,8.40697,5.13845,0.123955
43.1981,8.68927,5.12472,0,14.9,-0.27338,3,9,12.0267,0,8,8.40697,5.13845,0.123955
43.2025,8.68975,5.12472,-0.000393403,14.9,-0.27338,3,9,12.0311,0,8,8.40697,5.13845,0.12537
43.2066,8.68975,5.12472,-0.000393403,14.9,-0.27338,3,9,12.0352,0,8,8.40697,5.13845,0.12537
43.2119,8.69118,5.12472,0,14.9,-0.273372,3,9,12.0404,0,8,8.40697,5.13845,0.122138
43.2141,8.69118,5.12472,0,14.9,-0.273372,3,9,12.0427,0,8,8.40697,5.13845,0.122138
43.2208,8.69118,5.12472,0,14.9,-0.273492,3,9,12.0494,0,8,8.40697,5.13845,0.122138
43.2245,8.69165,5.12472,-0.000393403,14.9,-0.273492,3,9,12.053,0,8,8.40697,5.13845,0.127732
43.2274,8.69165,5.12472,-0.000393403,14.9,-0.273492,3,9,12.056,0,8,8.40697,5.13845,0.127732
43.2334,6.73877,3.43463,-3.08008,14.9,-0.273484,3,10,12.0619,0,8,8.40697,5.13845,0.86842
43.2347,6.73877,3.43463,-3.08008,12.8676,0.331039,3,10,12.0633,0,8,8.40697,5.13845,0.86842
43.2385,6.73877,3.43463,-3.08008,12.8676,-0.27039,3,10,12.067,0,8,8.40697,5.13845,0.86842
43.2423,6.73735,3.43454,-3.08008,12.8676,-0.27039,3,10,12.0708,0,8,8.40697,5.13845,0.865686
43.2487,6.73735,3.43454,-3.08008,12.8676,-0.27039,3,10,12.0773,0,8,8.40697,5.13845,0.865686
43.2533,6.73497,3.4344,-3.0802,12.8676,-0.270315,3,10,12.0819,0,8,8.40697,5.13845,0.873279
43.2556,6.73497,3.4344,-3.0802,12.8676,-0.270315,3,10,12.0841,0,8,8.40697,5.13845,0.873279
43.2582,6.73497,3.4344,-3.0802,12.8676,-0.270199,3,10,12.0868,0,8,8.40697,5.13845,0.873279
43.2622,6.73165,3.4342,-3.08069,12.8676,-0.270199,3,10,12.0907,0,8,8.40697,5.13845,0.872399
43.2663,6.73165,3.4342,-3.08069,12.8676,-0.270199,3,10,12.0948,0,8,8.40697,5.13845,0.872399
43.2709,6.72738,3.43394,-3.08174,12.8676,-0.270063,3,10,12.0994,0,8,8.40697,5.13845,0.868711
43.2741,6.72738,3.43394,-3.08174,12.8676,-0.270063,3,10,12.1027,0,8,8.40697,5.13845,0.868711
43.2782,6.72738,3.43394,-3.08174,12.8676,-0.269923,3,10,12.1067,0,8,8.40697,5.13845,0.868711
43.2837,6.72216,3.43368,-3.08328,12.8676,-0.269923,3,10,12.1123,0,8,8.40697,5.13845,0.861998
43.2883,6.72216,3.43368,-3.08328,12.8676,-0.269777,3,10,12.1169,0,8,8.40697,5.13845,0.861998
43.2907,6.71598,3.43357,-3.08481,12.8676,-0.269777,3,10,12.1192,0,8,8.40697,5.13845,0.861998
43.2942,6.71598,3.43357,-3.08481,12.8676,-0.269777,3,10,12.1228,0,8,8.40697,5.13845,0.868481
43.2983,6.71598,3.43357,-3.08481,12.8676,-0.269595,3,10,12.1269,0,8,8.40697,5.13845,0.868481
43.3025,6.70884,3.43357,-3.08724,12.8676,-0.269595,3,10,12.131,0,8,8.40697,5.13845,0.866287
43.3063,6.70884,3.43357,-3.08724,12.8676,-0.269595,3,10,12.1349,0,8,8.40697,5.13845,0.866287
43.3152,6.70076,3.43369,-3.09069,12.8676,-0.26945,3,10,12.1438,0,8,8.40697,5.13845,0.866287
43.3171,6.70076,3.43369,-3.09069,12.8676,-0.26945,3,10,12.1456,0,8,8.40697,5.13845,0.848993
43.3188,6.70076,3.43369,-3.09069,12.8676,-0.269351,3,10,12.1474,0,8,8.40697,5.13845,0.848993
43.3225,6.69173,3.43398,-3.09524,12.8676,-0.269351,3,10,12.1511,0,8,8.40697,5.13845,0.852276
43.3267,6.69173,3.43398,-3.09524,12.8676,-0.269351,3,10,12.1553,0,8,8.40697,5.13845,0.852276
43.3321,6.68176,3.43445,-3.10098,12.8676,-0.269306,3,10,12.1606,0,8,8.40697,5.13845,0.84616
43.3343,6.68176,3.43445,-3.10098,12.8676,-0.269306,3,10,12.1629,0,8,8.40697,5.13845,0.84616
43.3386,6.68176,3.43445,-3.10098,12.8676,-0.269325,3,10,12.1671,0,8,8.40697,5.13845,0.84616
43.343,6.67084,3.43513,-3.10787,12.8676,-0.269325,3,10,12.1715,0,8,8.40697,5.13845,0.850273
43.3473,6.67084,3.43513,-3.10787,12.8676,-0.269325,3,10,12.1759,0,8,8.40697,5.13845,0.850273
43.3532,6.65899,3.436,-3.11551,12.8676,-0.269403,3,10,12.1818,0,8,8.40697,5.13845,0.849432
43.3555,6.65899,3.436,-3.11551,12.8676,-0.269403,3,10,12.1841,0,8,8.40697,5.13845,0.849432
43.3582,6.65899,3.436,-3.11551,12.8676,-0.269505,3,10,12.1867,0,8,8.40697,5.13845,0.849432
43.3623,6.64619,3.43707,-3.12403,12.8676,-0.269505,3,10,12.1909,0,8,8.40697,5.13845,0.849432
43.3664,6.64619,3.43707,-3.12403,12.8676,-0.269505,3,10,12.1949,0,8,8.40697,5.13845,0.840403
43.3716,6.63246,3.43834,-3.13315,12.8676,-0.269638,3,10,12.2002,0,8,8.40697,5.13845,0.836346
43.3779,6.63246,3.43834,-3.13315,12.8676,-0.269638,3,10,12.2064,0,8,8.40697,5.13845,0.836346
43.3827,6.63246,3.43834,-3.13315,12.8676,-0.269777,3,10,12.2113,0,8,8.40697,5.13845,0.836346
43.384,6.6178,3.43984,3.14016,12.8676,-0.269777,3,10,12.2126,0,8,8.40697,5.13845,0.834736
43.3868,6.6178,3.43984,3.14016,12.8676,-0.269777,3,10,12.2153,0,8,8.40697,5.13845,0.834736
43.3919,6.6022,3.44155,3.12978,12.8676,-0.269935,3,10,12.2205,0,8,8.40697,5.13845,0.815392
43.3947,6.6022,3.44155,3.12978,12.8676,-0.0123174,3,10,12.2232,0,8,8.40697,5.13845,0.815392
43.3983,6.6022,3.44155,3.12978,12.8676,-0.00933687,3,10,12.2268,0,8,8.40697,5.13845,0.815392
43.4023,6.58568,3.44353,3.11871,12.8676,-0.00933687,3,10,12.2309,0,8,8.40697,5.13845,0.817871
43.4069,6.58568,3.44353,3.11871,12.8676,-0.00933687,3,10,12.2355,0,8,8.40697,5.13845,0.817871
43.4157,6.56822,3.44575,3.10721,12.8676,-0.00610978,3,10,12.2443,0,8,8.40697,5.13845,0.815171
43.4186,6.56822,3.44575,3.10721,12.8676,-0.00269577,3,10,12.2472,0,8,8.40697,5.13845,0.815171
43.4236,6.54985,3.44828,3.09508,12.8676,-0.00269577,3,10,12.2521,0,8,8.40697,5.13845,0.775544
43.4265,6.54985,3.44828,3.09508,12.8676,-0.00269577,3,10,12.2551,0,8,8.40697,5.13845,0.775544
43.432,6.53056,3.45108,3.08274,12.8676,0.00096559,3,10,12.2606,0,8,8.40697,5.13845,0.75108
43.4343,6.53056,3.45108,3.08274,12.8676,0.00096559,3,10,12.2628,0,8,8.40697,5.13845,0.75108
43.4445,6.51034,3.45415,3.0706,12.8676,0.00476452,3,10,12.2731,0,8,8.40697,5.13845,0.756445
43.4466,6.51034,3.45415,3.0706,12.8676,0.00858604,3,10,12.2752,0,8,8.40697,5.13845,0.756445
43.4509,6.4892,3.45745,3.05894,12.8676,0.00858604,3,10,12.2794,0,8,8.40697,5.13845,0.731628
43.4546,6.4892,3.45745,3.05894,12.8676,0.0123445,3,10,12.2832,0,8,8.40697,5.13845,0.731628
43.4586,6.4892,3.45745,3.05894,12.8676,0.0123445,3,10,12.2872,0,8,8.40697,5.13845,0.731628
43.4624,6.46713,3.46096,3.048,12.8676,0.0123445,3,10,12.2909,0,8,8.40697,5.13845,0.736756
43.4663,6.46713,3.46096,3.048,12.8676,0.0123445,3,10,12.2949,0,8,8.40697,5.13845,0.736756
43.4744,6.44413,3.46466,3.03798,12.8676,0.0159704,3,10,12.303,0,8,8.40697,5.13845,0.722192
43.4749,6.44413,3.46466,3.03798,12.8676,0.0194036,3,10,12.3034,0,8,8.40697,5.13845,0.722192
43.4789,6.44413,3.46466,3.03798,12.8676,0.0194036,3,10,12.3075,0,8,8.40697,5.13845,0.722192
43.4826,6.42019,3.46853,3.02905,12.8676,0.0194036,3,10,12.3112,0,8,8.40697,5.13845,0.719082
43.4863,6.42019,3.46853,3.02905,12.8676,0.0225901,3,10,12.3149,0,8,8.40697,5.13845,0.719082
43.492,6.39531,3.47253,3.02136,12.8676,0.0225901,3,10,12.3205,0,8,8.40697,5.13845,0.711715
43.4944,6.39531,3.47253,3.02136,12.8676,0.0225901,3,10,12.323,0,8,8.40697,5.13845,0.711715
43.4986,6.39531,3.47253,3.02136,12.8676,0.0254797,3,10,12.3272,0,8,8.40697,5.13845,0.711715
43.5022,6.36948,3.47664,3.01503,12.8676,0.0254797,3,10,12.3308,0,8,8.40697,5.13845,0.657207
43.507,6.36948,3.47664,3.01503,12.8676,0.0280247,3,10,12.3356,0,8,8.40697,5.13845,0.657207
43.512,6.3427,3.48083,3.01019,12.8676,0.0280247,3,10,12.3406,0,8,8.40697,5.13845,0.655617
43.5141,6.3427,3.48083,3.01019,12.8676,0.0301789,3,10,12.3427,0,8,8.40697,5.13845,0.655617
43.5185,6.3427,3.48083,3.01019,12.8676,0.0301789,3,10,12.3471,0,8,8.40697,5.13845,0.655617
43.5232,6.31497,3.48509,3.00676,12.8676,0.0301789,3,10,12.3517,0,8,8.40697,5.13845,0.650889
43.5267,6.31497,3.48509,3.00676,12.8676,0.0301789,3,10,12.3552,0,8,8.40697,5.13845,0.650889
43.5321,6.28629,3.48942,3.00422,12.8676,0.031955,3,10,12.3607,0,8,8.40697,5.13845,0.639382
43.5347,6.28629,3.48942,3.00422,12.8676,0.031955,3,10,12.3632,0,8,8.40697,5.13845,0.639382
43.5435,6.28629,3.48942,3.00422,12.8676,0.0335151,3,10,12.3721,0,8,8.40697,5.13845,0.639382
43.5459,6.25666,3.49384,3.00252,12.8676,0.0335151,3,10,12.3745,0,8,8.40697,5.13845,0.627421
43.5471,6.25666,3.49384,3.00252,12.8676,0.0335151,3,10,12.3756,0,8,8.40697,5.13845,0.627421
43.5516,6.22609,3.49836,3.00131,12.8676,0.0348653,3,10,12.3802,0,8,8.40697,5.13845,0.624789
43.5542,6.22609,3.49836,3.00131,12.8676,0.0348653,3,10,12.3827,0,8,8.40697,5.13845,0.624789
43.5582,6.22609,3.49836,3.00131,12.8676,0.0361228,3,10,12.3868,0,8,8.40697,5.13845,0.624789
43.5622,6.19456,3.50295,3.00084,12.8676,0.0361228,3,10,12.3907,0,8,8.40697,5.13845,0.624789
43.5717,6.19456,3.50295,3.00084,12.8676,0.0361228,3,10,12.4003,0,8,8.40697,5.13845,0.623939
43.5736,6.16208,3.50758,3.00126,12.8676,0.0371998,3,10,12.4021,0,8,8.40697,5.13845,0.621445
43.5746,6.16208,3.50758,3.00126,13.7343,0.0324619,3,10,12.4032,0,8,8.40697,5.13845,0.621445
43.5784,6.16208,3.50758,3.00126,13.7343,0.0330602,3,10,12.4069,0,8,8.40697,5.13845,0.621445
43.5822,6.12865,3.51228,3.00221,13.7343,0.0330602,3,10,12.4107,0,8,8.40697,5.13845,0.626876
43.5863,6.12865,3.51228,3.00221,13.7343,0.0330602,3,10,12.4149,0,8,8.40697,5.13845,0.626876
43.5914,6.09426,3.51702,3.00374,13.7343,0.0335467,3,10,12.42,0,8,8.40697,5.13845,0.623314
43.5942,6.09426,3.51702,3.00374,13.7343,0.0335467,3,10,12.4228,0,8,8.40697,5.13845,0.623314
43.5994,6.09426,3.51702,3.00374,13.7343,0.0338997,3,10,12.4279,0,8,8.40697,5.13845,0.623314
43.6037,6.05892,3.52182,3.00555,13.7343,0.0338997,3,10,12.4323,0,8,8.40697,5.13845,0.614231
43.6069,6.05892,3.52182,3.00555,13.7343,0.0338997,3,10,12.4355,0,8,8.40697,5.13845,0.614231
43.6112,6.02263,3.52665,3.00775,13.7343,0.034205,3,10,12.4398,0,8,8.40697,5.13845,0.580637
43.6141,6.02263,3.52665,3.00775,13.7343,0.034205,3,10,12.4427,0,8,8.40697,5.13845,0.580637
43.6182,6.02263,3.52665,3.00775,13.7343,0.0344259,3,10,12.4468,0,8,8.40697,5.13845,0.580637
43.6221,5.98538,3.53153,3.01009,13.7343,0.0344259,3,10,12.4507,0,8,8.40697,5.13845,0.573883
43.6262,5.98538,3.53153,3.01009,13.7343,0.0344259,3,10,12.4548,0,8,8.40697,5.13845,0.573883
43.6338,5.94718,3.53645,3.01271,13.7343,0.0346396,3,10,12.4623,0,8,8.40697,5.13845,0.573883
43.6345,5.94718,3.53645,3.01271,13.7343,0.0346396,3,10,12.4631,0,8,8.40697,5.13845,0.568276
43.6383,5.94718,3.53645,3.01271,13.7343,0.0348005,3,10,12.4668,0,8,8.40697,5.13845,0.568276
43.6422,5.90803,3.5414,3.01537,13.7343,0.0348005,3,10,12.4707,0,8,8.40697,5.13845,0.574686
43.6463,5.90803,3.5414,3.01537,13.7343,0.0348005,3,10,12.4749,0,8,8.40697,5.13845,0.574686
43.652,5.86792,3.54637,3.01823,13.7343,0.0349818,3,10,12.4805,0,8,8.40697,5.13845,0.579623
43.6544,5.86792,3.54637,3.01823,13.7343,0.0349818,3,10,12.483,0,8,8.40697,5.13845,0.579623
43.6587,5.86792,3.54637,3.01823,13.7343,0.035132,3,10,12.4873,0,8,8.40697,5.13845,0.579623
43.6623,5.82685,3.55137,3.02108,13.7343,0.035132,3,10,12.4909,0,8,8.40697,5.13845,0.579849
43.6681,5.82685,3.55137,3.02108,13.7343,0.035132,3,10,12.4966,0,8,8.40697,5.13845,0.579849
43.6717,5.78483,3.55638,3.02409,13.7343,0.0353232,3,10,12.5003,0,8,8.40697,5.13845,0.587018
43.674,5.78483,3.55638,3.02409,13.7343,0.0353232,3,10,12.5026,0,8,8.40697,5.13845,0.587018
43.6783,5.78483,3.55638,3.02409,13.7343,0.0354996,3,10,12.5069,0,8,8.40697,5.13845,0.587018
43.6823,5.74185,3.56141,3.02704,13.7343,0.0354996,3,10,12.5109,0,8,8.40697,5.13845,0.595598
43.6865,5.74185,3.56141,3.02704,13.7343,0.0354996,3,10,12.5151,0,8,8.40697,5.13845,0.595598
43.6922,5.69792,3.56643,3.03012,13.7343,0.0357338,3,10,12.5207,0,8,8.40697,5.13845,0.611727
43.6944,5.69792,3.56643,3.03012,13.7343,0.0294891,3,10,12.523,0,8,8.40697,5.13845,0.611727
43.7004,5.69792,3.56643,3.03012,13.7343,0.029499,3,10,12.5289,0,8,8.40697,5.13845,0.611727
43.703,5.65303,3.57147,3.03313,13.7343,0.029499,3,10,12.5316,0,8,8.40697,5.13845,0.619881
43.7069,5.65303,3.57147,3.03313,14.4568,0.029499,3,10,12.5355,0,8,8.40697,5.13845,0.619881
43.7119,5.60718,3.57649,3.03624,14.4568,0.0295551,3,10,12.5405,0,8,8.40697,5.13845,0.62216
43.7143,5.60718,3.57649,3.03624,14.4568,0.0295551,3,10,12.5429,0,8,8.40697,5.13845,0.62216
43.7184,5.60718,3.57649,3.03624,14.4568,0.0296042,3,10,12.547,0,8,8.40697,5.13845,0.62216
43.7225,5.56037,3.58152,3.03907,14.4568,0.0296042,3,10,12.5511,0,8,8.40697,5.13845,0.621309
43.7265,5.56037,3.58152,3.03907,14.4568,0.0296042,3,10,12.5551,0,8,8.40697,5.13845,0.621309
43.7337,5.51262,3.5866,3.04131,14.4568,0.029765,3,10,12.5623,0,8,8.40697,5.13845,0.585865
43.7353,5.51262,3.5866,3.04131,14.4568,0.0301374,3,10,12.5639,0,8,8.40697,5.13845,0.585865
43.7382,5.51262,3.5866,3.04131,14.4568,0.0301374,3,10,12.5668,0,8,8.40697,5.13845,0.585865
43.7422,5.46391,3.5917,3.04326,14.4568,0.0301374,3,10,12.5707,0,8,8.40697,5.13845,0.585865
43.7461,5.46391,3.5917,3.04326,14.4568,0.0301374,3,10,12.5747,0,8,8.40697,5.13845,0.56502
43.7519,5.41425,3.59684,3.0448,14.4568,0.030645,3,10,12.5805,0,8,8.40697,5.13845,0.572152
43.7544,5.41425,3.59684,3.0448,14.4568,0.0313359,3,10,12.583,0,8,8.40697,5.13845,0.572152
43.7583,5.41425,3.59684,3.0448,14.4568,0.0313359,3,10,12.5869,0,8,8.40697,5.13845,0.572152
43.7652,5.36363,3.602,3.04619,14.4568,0.0313359,3,10,12.5938,0,8,8.40697,5.13845,0.576244
43.7669,5.36363,3.602,3.04619,14.4568,0.0313359,3,10,12.5954,0,8,8.40697,5.13845,0.576244
43.7714,5.31206,3.6072,3.04728,14.4568,0.0321382,3,10,12.6,0,8,8.40697,5.13845,0.576244
43.7742,5.31206,3.6072,3.04728,14.4568,0.0331089,3,10,12.6028,0,8,8.40697,5.13845,0.577018
43.7785,5.31206,3.6072,3.04728,14.4568,0.0331089,3,10,12.607,0,8,8.40697,5.13845,0.577018
43.7822,5.25954,3.61243,3.04833,14.4568,0.0331089,3,10,12.6107,0,8,8.40697,5.13845,0.577018
43.7863,5.25954,3.61243,3.04833,14.4568,0.0331089,3,10,12.6148,0,8,8.40697,5.13845,0.57829
43.7913,5.20607,3.6177,3.04918,14.4568,0.0341799,3,10,12.6198,0,8,8.40697,5.13845,0.575273
43.7951,5.20607,3.6177,3.04918,14.8055,0.0270249,3,10,12.6236,0,8,8.40697,5.13845,0.575273
43.7988,5.20607,3.6177,3.04918,14.8055,0.027799,3,10,12.6273,0,8,8.40697,5.13845,0.575273
43.8027,5.15164,3.62298,3.05023,14.8055,0.027799,3,10,12.6313,0,8,8.40697,5.13845,0.574808
43.8063,5.15164,3.62298,3.05023,14.8055,0.027799,3,10,12.6349,0,8,8.40697,5.13845,0.574808
43.811,5.09626,3.62824,3.05183,14.8055,0.0285715,3,10,12.6396,0,8,8.40697,5.13845,0.574808
43.8141,5.09626,3.62824,3.05183,14.8055,0.0292446,3,10,12.6427,0,8,8.40697,5.13845,0.572031
43.8181,5.09626,3.62824,3.05183,14.8055,0.0292446,3,10,12.6466,0,8,8.40697,5.13845,0.572031
43.8222,5.03992,3.6335,3.05351,14.8055,0.0292446,3,10,12.6508,0,8,8.40697,5.13845,0.572031
43.8268,5.03992,3.6335,3.05351,14.8055,0.0292446,3,10,12.6554,0,8,8.40697,5.13845,0.576251
43.8319,4.98263,3.6388,3.0549,14.8055,0.0299549,3,10,12.6605,0,8,8.40697,5.13845,0.530425
43.8347,4.98263,3.6388,3.0549,14.8055,0.0299549,3,10,12.6632,0,8,8.40697,5.13845,0.530425
43.8388,4.98263,3.6388,3.0549,14.8055,0.0308252,3,10,12.6674,0,8,8.40697,5.13845,0.530425
43.8424,4.92438,3.64413,3.05623,14.8055,0.0308252,3,10,12.6709,0,8,8.40697,5.13845,0.526091
43.8463,4.92438,3.64413,3.05623,14.8055,0.0308252,3,10,12.6749,0,8,8.40697,5.13845,0.526091
43.8521,4.86519,3.64948,3.05732,14.8055,0.031797,3,10,12.6806,0,8,8.40697,5.13845,0.527989
43.8565,4.86519,3.64948,3.05732,14.8055,0.031797,3,10,12.6851,0,8,8.40697,5.13845,0.527989
43.8596,4.86519,3.64948,3.05732,14.8055,0.0329374,3,10,12.6882,0,8,8.40697,5.13845,0.527989
43.8625,4.80504,3.65485,3.05841,14.8055,0.0329374,3,10,12.6911,0,8,8.40697,5.13845,0.52543
43.8666,4.80504,3.65485,3.05841,14.8055,0.0329374,3,10,12.6952,0,8,8.40697,5.13845,0.52543
43.872,4.74394,3.66025,3.0593,14.8055,0.0341885,3,10,12.7006,0,8,8.40697,5.13845,0.52543
43.8744,4.74394,3.66025,3.0593,14.8917,0.0274556,3,10,12.703,0,8,8.40697,5.13845,0.528318
43.8784,4.74394,3.66025,3.0593,14.8917,0.0274556,3,10,12.707,0,8,8.40697,5.13845,0.528318
43.8826,4.68188,3.66566,3.06041,14.8917,0.0274556,3,10,12.7111,0,8,8.40697,5.13845,0.517976
43.8872,4.68188,3.66566,3.06041,14.8917,0.0274556,3,10,12.7158,0,8,8.40697,5.13845,0.517976
43.8918,4.61887,3.67103,3.06207,14.8917,0.028351,3,10,12.7204,0,8,8.40697,5.13845,0.526671
43.8941,4.61887,3.67103,3.06207,14.8917,0.0291601,3,10,12.7226,0,8,8.40697,5.13845,0.526671
43.8982,4.61887,3.67103,3.06207,14.8917,0.0291601,3,10,12.7267,0,8,8.40697,5.13845,0.526671
43.9023,4.5549,3.6764,3.06383,14.8917,0.0291601,3,10,12.7309,0,8,8.40697,5.13845,0.525973
43.9062,4.5549,3.6764,3.06383,14.8917,0.0300218,3,10,12.7348,0,8,8.40697,5.13845,0.525973
43.9113,4.48998,3.68179,3.06528,14.8917,0.0300218,3,10,12.7399,0,8,8.40697,5.13845,0.525483
43.9143,4.48998,3.68179,3.06528,14.8917,0.0310657,3,10,12.7429,0,8,8.40697,5.13845,0.525483
43.9186,4.48998,3.68179,3.06528,14.8917,0.0310657,3,10,12.7471,0,8,8.40697,5.13845,0.525483
43.9234,4.42411,3.68719,3.06666,14.8917,0.0310657,3,10,12.7519,0,8,8.40697,5.13845,0.523034
43.9278,4.42411,3.68719,3.06666,14.8917,0.032239,3,10,12.7564,0,8,8.40697,5.13845,0.523034
43.9316,4.35728,3.69261,3.06779,14.8917,0.032239,3,10,12.7601,0,8,8.40697,5.13845,0.481068
43.9343,4.35728,3.69261,3.06779,14.8917,0.0336161,3,10,12.7629,0,8,8.40697,5.13845,0.481068
43.9384,4.35728,3.69261,3.06779,14.8917,0.0336161,3,10,12.7669,0,8,8.40697,5.13845,0.481068
43.9424,4.2895,3.69802,3.06889,14.8917,0.0336161,3,10,12.7709,0,8,8.40697,5.13845,0.47008
43.9464,4.2895,3.69802,3.06889,14.9,0.0261255,3,10,12.7749,0,8,8.40697,5.13845,0.47008
43.9513,4.22077,3.70346,3.06978,14.9,0.0270604,3,10,12.7799,0,8,8.40697,5.13845,0.47396
43.9559,4.22077,3.70346,3.06978,14.9,0.0270604,3,10,12.7844,0,8,8.40697,5.13845,0.47396
43.959,4.22077,3.70346,3.06978,14.9,0.0281434,3,10,12.7875,0,8,8.40697,5.13845,0.47396
43.9632,4.15108,3.70889,3.07087,14.9,0.0281434,3,10,12.7917,0,8,8.40697,5.13845,0.483129
43.9666,4.15108,3.70889,3.07087,14.9,0.0292658,3,10,12.7951,0,8,8.40697,5.13845,0.483129
43.9722,4.08043,3.71426,3.07249,14.9,0.0292658,3,10,12.8007,0,8,8.40697,5.13845,0.47775
43.9744,4.08043,3.71426,3.07249,14.9,0.0292658,3,10,12.803,0,8,8.40697,5.13845,0.47775
43.9783,4.08043,3.71426,3.07249,14.9,0.0303292,3,10,12.8069,0,8,8.40697,5.13845,0.47775
43.9848,4.00883,3.71962,3.0742,14.9,0.0303292,3,10,12.8134,0,8,8.40697,5.13845,0.487152
43.988,4.00883,3.71962,3.0742,14.9,0.0314779,3,10,12.8165,0,8,8.40697,5.13845,0.487152
43.9911,3.93628,3.72499,3.07561,14.9,0.0314779,3,10,12.8196,0,8,8.40697,5.13845,0.513663
43.9943,3.93628,3.72499,3.07561,14.9,0.0328516,3,10,12.8228,0,8,8.40697,5.13845,0.513663
43.9985,3.93628,3.72499,3.07561,14.9,0.0328516,3,10,12.8271,0,8,8.40697,5.13845,0.513663
44.0022,3.86278,3.73034,3.07693,14.9,0.0328516,3,10,12.8308,0,8,8.40697,5.13845,0.518174
44.0062,3.86278,3.73034,3.07693,14.9,0.0260143,3,10,12.8347,0,8,8.40697,5.13845,0.518174
44.0111,3.78833,3.73571,3.07799,14.9,0.0269794,3,10,12.8397,0,8,8.40697,5.13845,0.527237
44.0144,3.78833,3.73571,3.07799,14.9,0.0281147,3,10,12.843,0,8,8.40697,5.13845,0.527237
44.0197,3.78833,3.73571,3.07799,14.9,0.0281147,3,10,12.8483,0,8,8.40697,5.13845,0.527237
44.0221,3.71295,3.74104,3.07922,14.9,0.0281147,3,10,12.8506,0,8,8.40697,5.13845,0.527237
44.0262,3.71295,3.74104,3.07922,14.9,0.0281147,3,10,12.8547,0,8,8.40697,5.13845,0.527097
44.0309,3.63665,3.74631,3.08097,14.9,0.0293116,3,10,12.8595,0,8,8.40697,5.13845,0.478679
44.0342,3.63665,3.74631,3.08097,14.9,0.0293116,3,10,12.8627,0,8,8.40697,5.13845,0.478679
44.0382,3.63665,3.74631,3.08097,14.9,0.0304679,3,10,12.8667,0,8,8.40697,5.13845,0.478679
44.0421,3.55945,3.75154,3.08279,14.9,0.0304679,3,10,12.8707,0,8,8.40697,5.13845,0.477913
44.0462,3.55945,3.75154,3.08279,14.9,0.0304679,3,10,12.8748,0,8,8.40697,5.13845,0.477913
44.052,3.48134,3.75676,3.08429,14.9,0.0317297,3,10,12.8805,0,8,8.40697,5.13845,0.474544
44.0542,3.48134,3.75676,3.08429,14.9,0.0332423,3,10,12.8827,0,8,8.40697,5.13845,0.474544
44.0582,3.48134,3.75676,3.08429,14.9,0.0332423,3,10,12.8868,0,8,8.40697,5.13845,0.474544
44.0622,3.40235,3.76195,3.08568,14.9,0.0332423,3,10,12.8907,0,8,8.40697,5.13845,0.472273
44.0663,3.40235,3.76195,3.08568,14.9,0.0270197,3,10,12.8949,0,8,8.40697,5.13845,0.472273
44.0715,3.32247,3.76712,3.0868,14.9,0.0281309,3,10,12.9001,0,8,8.40697,5.13845,0.477774
44.0745,3.32247,3.76712,3.0868,14.9,0.0281309,3,10,12.9031,0,8,8.40697,5.13845,0.477774
